,Total Generation,Total Generation Cost,Total Generation GHG Cost,Beaver Generation,Beaver Generation Cost,Beaver Generation GHG Cost,Beaver Generation Cost per MWh,Otter Generation,Otter Generation Cost,Otter Generation GHG Cost,Otter Generation Cost per MWh,Sea Lion Generation,Sea Lion Generation Cost,Sea Lion Generation GHG Cost,Sea Lion Generation Cost per MWh,Platypus Generation,Platypus Generation Cost,Platypus Generation GHG Cost,Platypus Generation Cost per MWh,Carty Generation,Carty Generation Cost,Carty Generation GHG Cost,Carty Generation Cost per MWh,Hoover Generation,Hoover Generation Cost,Hoover Generation GHG Cost,Hoover Generation Cost per MWh,Peaker Generation,Peaker Generation Cost,Peaker Generation GHG Cost,Peaker Generation Cost per MWh,Trusty Generation,Trusty Generation Cost,Trusty Generation GHG Cost,Trusty Generation Cost per MWh,Tetchy Generation,Tetchy Generation Cost,Tetchy Generation GHG Cost,Tetchy Generation Cost per MWh
2015-07-21 10:00:00,992.31441,19665.0847024,3876.8947569,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,222.31441,6367.0847024,1353.8947569000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 11:00:00,946.70397,18358.8017008,3599.1271773000008,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,176.70397,5060.8017008,1076.1271773,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 12:00:00,993.51205,19699.385112,3884.1883845,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,223.51205,6401.385112,1361.1883845,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 13:00:00,985.39181,19466.8214384,3834.7361229000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,215.39181,6168.8214384,1311.7361229,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 14:00:00,954.79821,18590.6207344,3648.4210989000003,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,184.79821,5292.6207344,1125.4210989000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 15:00:00,988.27111,19549.2845904,3852.2710599,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,218.27111,6251.2845904,1329.2710599000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 16:00:00,1051.717468,21375.07310568,4241.657711580001,3.446358,107.38851528000001,23.98665168,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,278.27111,7969.684590400001,1694.6710599000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 17:00:00,1059.1896,21580.390143999997,4284.164664000001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,289.1896,8282.390143999999,1761.1646640000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 18:00:00,888.96132,16830.8274704,3256.3730424000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,239.77172,6262.837326399999,1251.6083784,26.119999999999997,0.0,0.0,0.0,53.2,229.1896,6563.990144,1395.7646640000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,100.0,2764.0,609.0000000000001,27.64,120.0,240.0,0.0,2.0
2015-07-21 19:00:00,1066.677563,21813.715071079998,4336.280886480001,7.487963,233.32492707999998,52.11622248,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,289.1896,8282.390143999999,1761.1646640000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 20:00:00,1135.192447,23883.59664852,4790.68943112,50.192447,1563.99664852,349.33943112000003,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 21:00:00,1005.22468,20054.6101552,3955.5183012000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,255.0,7303.2,1552.9500000000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,180.22468,4981.4101552,1097.5683012000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 22:00:00,1057.91188,21543.7962432,4276.3833492,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,287.91188,8245.7962432,1753.3833492,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-21 23:00:00,1015.00379,20314.9085456,4015.0730811000003,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,245.00379,7016.9085456,1492.0730811000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 00:00:00,1021.41533,20498.5350512,4054.119359700001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,251.41533,7200.5350512,1531.1193597000004,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 01:00:00,958.38216,18696.298232399997,3670.2473544000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,191.41533,5482.135051200001,1165.7193597000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,196.96683,5444.1631812,1199.5279947000001,27.64,120.0,240.0,0.0,2.0
2015-07-22 02:00:00,1030.799916,20790.95875096,4119.436078260001,9.384586,292.42369976000003,65.31671856,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,251.41533,7200.5350512,1531.1193597000004,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 03:00:00,1040.02804,21031.6030656,4167.4707636,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,270.02804,7733.603065599999,1644.4707636,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 04:00:00,920.67064,17672.5645296,3440.5841976000006,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,210.02804,6015.203065600001,1279.0707636000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,140.6426,3887.3614639999996,856.5134340000001,27.64,120.0,240.0,0.0,2.0
2015-07-22 05:00:00,1162.9199409999999,24997.238913899997,5072.9439579,120.0,3739.2,835.2,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,270.02804,7733.603065599999,1644.4707636,28.64,200.0,1000.0,0.0,5.0,2.891901,226.43584829999998,70.2731943,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 06:00:00,1027.6063100000001,20675.8447184,4091.8224279000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,257.60631,7377.844718400001,1568.8224279000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 07:00:00,965.62658,18902.7249812,3714.365872200001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,197.60631,5659.4447184,1203.4224279000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,198.02027,5473.280262800001,1205.9434443000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 08:00:00,927.05934,17796.1794976,3479.4913806000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,157.05934,4498.1794976,956.4913806000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 09:00:00,1001.956078,19978.76185368,3948.57267708,14.896738,464.18235608,103.68129648,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,217.05934,6216.5794976,1321.8913806,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 10:00:00,1112.306566,23266.08305976,4664.412073560001,65.247226,2033.10356216,454.12069296,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,277.05934,7934.9794976,1687.2913806000004,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 11:00:00,1018.91565,20426.944216,4038.8963085000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,248.91565,7128.944216,1515.8963085000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 12:00:00,926.51874,17813.093623599998,3476.1991266000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,188.91565,5410.544216,1150.4963085000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,167.60309,4632.5494076,1020.7028181000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 13:00:00,1007.9440999999999,20112.719023999998,3972.0795690000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,237.9441,6814.719024,1449.0795690000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 14:00:00,985.45133,19468.5260912,3835.0985997000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,215.45133,6170.5260912,1312.0985997000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 15:00:00,1100.926332,22915.52715352,4586.60461362,55.475002,1728.6010623200002,386.10601392,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,275.45133,7888.9260912,1677.4985997,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 16:00:00,973.4878199999999,19137.8546748,3762.2408238000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,215.45133,6170.5260912,1312.0985997000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,188.03649,5197.3285836,1145.1422241,27.64,120.0,240.0,0.0,2.0
2015-07-22 17:00:00,919.22696,17578.0845044,3431.7921864000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,155.45133,4452.126091200001,946.6985997000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,193.77563,5355.9584132,1180.0935867000003,27.64,120.0,240.0,0.0,2.0
2015-07-22 18:00:00,908.28156,17258.3838784,3365.134700400001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,138.28156,3960.3838784000004,842.1347004000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 19:00:00,978.767036,19303.51131056,3803.513613360001,10.485476,326.72743216000003,72.97891296,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,198.28156,5678.7838784000005,1207.5347004000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 20:00:00,1065.781269,21863.67481084,4356.9326750400005,37.499709,1168.49093244,260.99797464,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,258.28156,7397.1838784,1572.9347004000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 21:00:00,998.43184,19840.2878976,3914.1499056000002,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,228.43184,6542.2878976,1391.1499056000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 22:00:00,1028.52863,20702.2599632,4097.439356700001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,258.52863,7404.259963200001,1574.4393567000004,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-22 23:00:00,984.15853,19431.5002992,3827.2254477000006,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,214.15853,6133.500299200001,1304.2254477000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 00:00:00,997.31117,19808.1919088,3907.3250253000006,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,227.31117,6510.1919088,1384.3250253,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 01:00:00,1043.19795,21122.389288,4186.7755155,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,273.19795,7824.389288,1663.7755155000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 02:00:00,1087.592959,22400.39660244,4459.39699464,2.592959,80.79660244,18.04699464,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 03:00:00,1102.906654,22877.57133864,4565.9803118400005,17.906654,557.97133864,124.63031183999999,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 04:00:00,993.63495,19734.270018,3884.936845500001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,255.0,7303.2,1552.9500000000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,168.63495,4661.070018,1026.9868455,27.64,120.0,240.0,0.0,2.0
2015-07-23 05:00:00,1103.467079,22895.03418164,4569.880869840001,18.467079,575.4341816399999,128.53086983999998,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 06:00:00,1047.07697,21233.4844208,4210.398747300001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,277.07697,7935.4844208,1687.3987473000004,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 07:00:00,994.75869,19735.0888816,3891.7804221000006,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,224.75869,6437.088881600001,1368.7804221000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 08:00:00,997.10311,19802.233070399998,3906.0579399000007,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,227.10311,6504.2330704,1383.0579399,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 09:00:00,1011.15477,20204.6726128,3991.6325493000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,241.15477,6906.672612800001,1468.6325493000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 10:00:00,1059.92212,21601.369516799998,4288.625710800001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,289.92212,8303.3695168,1765.6257108000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 11:00:00,910.52936,17412.1536304,3378.8238024,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,229.92212,6584.969516800001,1400.2257108000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,110.60724,3057.1841136000003,673.5980916000001,27.64,120.0,240.0,0.0,2.0
2015-07-23 12:00:00,1084.186551,22357.449186759997,4457.506150560001,24.264431,756.0796699599999,168.88043975999997,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,289.92212,8303.3695168,1765.6257108000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 13:00:00,1091.212615,22513.1850834,4484.5898004,6.212615,193.5850834,43.2398004,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,315.0,9021.6,1918.3500000000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 14:00:00,955.04625,18667.67835,3649.9316625000006,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,255.0,7303.2,1552.9500000000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,130.04625,3594.47835,791.9816625,27.64,120.0,240.0,0.0,2.0
2015-07-23 15:00:00,1080.81699,22199.798593599997,4415.8754691,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,310.81699,8901.798593599999,1892.8754691000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 16:00:00,909.28815,17416.2652928,3381.2949243000003,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,238.47116,6228.866699199999,1244.8194552000002,26.119999999999997,0.0,0.0,0.0,53.2,250.81699,7183.3985936,1527.4754691000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,100.0,2764.0,609.0000000000001,27.64,120.0,240.0,0.0,2.0
2015-07-23 17:00:00,1020.85926,20482.6092064,4050.7328934000006,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,250.85926,7184.6092064,1527.7328934000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 18:00:00,1040.93974,21057.714153599998,4173.0230166,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,270.93974,7759.714153599999,1650.0230166000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 19:00:00,1044.69448,21165.2499072,4195.8893832,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,274.69448,7867.2499072,1672.8893832,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 20:00:00,989.67158,19589.394051199997,3860.7999222000008,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,219.67158,6291.3940512,1337.7999222000003,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 21:00:00,1091.5225169999999,22611.869248119998,4517.48244372,41.850937,1304.07519692,291.28252152,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,279.67158,8009.7940512000005,1703.1999222000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 22:00:00,1047.21607,21237.4682448,4211.245866300001,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,277.21607,7939.4682448,1688.2458663000002,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
2015-07-23 23:00:00,954.44566,18613.2941124,3646.2740694000004,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,217.21607,6221.0682448,1322.8458663000001,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,167.22959,4622.2258676,1018.4282031000001,27.64,120.0,240.0,0.0,2.0
2015-07-24 00:00:00,1007.62416,20103.5559424,3970.1311344000005,0.0,0.0,0.0,31.16,0.0,0.0,0.0,58.224999999999994,250.0,6529.999999999999,1305.0000000000002,26.119999999999997,0.0,0.0,0.0,53.2,237.62416,6805.5559424,1447.1311344,28.64,200.0,1000.0,0.0,5.0,0.0,0.0,0.0,78.3,200.0,5528.0,1218.0000000000002,27.64,120.0,240.0,0.0,2.0
